Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10162402,2020-01-15 17:01:09,2019-09-23 09:03:08,18985523,4746380750,18985523,250,2173,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10162402/SRR10162402.1,SRX6887794,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420892,SAMN12818516,simple,9606,Homo sapiens,GSM4089214,,,,,,,no,,,,,GEO,SRA966265,,public,7B39F9D345F52F7842859EBD6D114AA8,A0EE54724D427DD5368635C44ECC6F48
SRR10162403,2020-01-15 17:01:09,2019-09-23 09:01:47,15396599,3849149750,15396599,250,1753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10162403/SRR10162403.1,SRX6887795,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420893,SAMN12818515,simple,9606,Homo sapiens,GSM4089215,,,,,,,no,,,,,GEO,SRA966265,,public,7CA8C19611A3409B5D3097435A34BB49,16458AABC052C7F125A5A5586953B25C
SRR10162404,2020-01-15 17:01:09,2019-09-23 09:01:49,15712923,3928230750,15712923,250,1800,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10162404/SRR10162404.1,SRX6887796,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420894,SAMN12818514,simple,9606,Homo sapiens,GSM4089216,,,,,,,no,,,,,GEO,SRA966265,,public,C055C98B10EEBB062BA38011FA0AE7DA,0098D17B771FD15191FCDEEB9AEE9BB3
SRR10162405,2020-01-15 17:01:09,2019-09-23 09:01:25,14076554,3519138500,14076554,250,1629,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10162405/SRR10162405.1,SRX6887797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420895,SAMN12818513,simple,9606,Homo sapiens,GSM4089217,,,,,,,no,,,,,GEO,SRA966265,,public,B7E54BB1144DB0A4225161043C12BB30,7C76ED8BF92553C1809DB4AFCB0F95E4
SRR10162406,2020-01-15 17:01:09,2019-09-23 09:00:30,14153082,3538270500,14153082,250,1614,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10162406/SRR10162406.1,SRX6887798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420896,SAMN12818512,simple,9606,Homo sapiens,GSM4089218,,,,,,,no,,,,,GEO,SRA966265,,public,55EB8160CA6B20DF0D66A41DB8B68D3D,919A4F56D932BEA507895A6E4A4A719C
SRR10162407,2020-01-15 17:01:09,2019-09-23 09:01:14,14339125,3584781250,14339125,250,1649,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10162407/SRR10162407.1,SRX6887799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420897,SAMN12818511,simple,9606,Homo sapiens,GSM4089219,,,,,,,no,,,,,GEO,SRA966265,,public,7B50065C1EBF90148C209E46BC318EE9,AF9FDE16757733881EBA4515EAAE1A1B
SRR10162408,2020-01-15 17:01:09,2019-09-23 09:01:17,15764994,3941248500,15764994,250,1808,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10162408/SRR10162408.1,SRX6887800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420898,SAMN12818510,simple,9606,Homo sapiens,GSM4089220,,,,,,,no,,,,,GEO,SRA966265,,public,0D258E2078470C37C4AEF4EB0BAD6C2E,69BEF4DC27972A9503D5F57C010997A8
SRR10162409,2020-01-15 17:01:09,2019-09-23 09:00:40,15145764,3786441000,15145764,250,1783,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10162409/SRR10162409.1,SRX6887801,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420899,SAMN12818542,simple,9606,Homo sapiens,GSM4089221,,,,,,,no,,,,,GEO,SRA966265,,public,A832BBC31ABA30BA513E5E7647D2FB67,CF0D6A4985C69CEBD55FACC27A973D56
SRR10162410,2020-01-15 17:01:09,2019-09-23 09:03:22,15863228,3965807000,15863228,250,1816,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10162410/SRR10162410.1,SRX6887802,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420900,SAMN12818540,simple,9606,Homo sapiens,GSM4089222,,,,,,,no,,,,,GEO,SRA966265,,public,56BFA4C885A5877B2DE522C3221961C8,2C4AC227353FEF883A0CFD6F455B4D40
SRR10162411,2020-01-15 17:01:10,2019-09-23 09:02:56,14985835,3746458750,14985835,250,1697,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10162411/SRR10162411.1,SRX6887803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP222942,PRJNA573618,3,573618,SRS5420901,SAMN12818538,simple,9606,Homo sapiens,GSM4089223,,,,,,,no,,,,,GEO,SRA966265,,public,7C5D2449274F7F08E8DC0D4AED111224,5C5B65699CCD25BCC6F626D4753976C2
