Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5445802,2020-01-01 12:37:36,2017-04-14 09:02:22,8504256,433717056,0,51,186,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445802.sralite.1,SRX2734797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122662,SAMN06754513,simple,9606,Homo sapiens,GSM2577092,,,,,,,no,,,,,GEO,SRA554049,,public,ED34ADB7D916CE55791CFB6A96D32F68,76502BD8D332C77C32ECE8ACA8FB114C
SRR5445803,2020-01-01 12:37:36,2017-04-14 09:03:11,8610418,439131318,0,51,187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445803.sralite.1,SRX2734797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122662,SAMN06754513,simple,9606,Homo sapiens,GSM2577092,,,,,,,no,,,,,GEO,SRA554049,,public,187D00716D18E35C56D16CE5F62BF1F1,BABBA08FEE08E8B76D2007E10DE0BBDA
SRR5445804,2020-01-01 12:37:36,2017-04-14 09:05:41,14458577,737387427,0,51,315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445804.sralite.1,SRX2734798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122664,SAMN06754512,simple,9606,Homo sapiens,GSM2577093,,,,,,,no,,,,,GEO,SRA554049,,public,A270C638597C022D68E2566AF24F4995,D59E2E05D6568BF6C36F72307EB360D7
SRR5445805,2020-01-01 12:37:36,2017-04-14 09:05:13,14639391,746608941,0,51,318,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445805.sralite.1,SRX2734798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122664,SAMN06754512,simple,9606,Homo sapiens,GSM2577093,,,,,,,no,,,,,GEO,SRA554049,,public,1C753875CB918A432B4F9A65664F35D8,A713DE8A4824043679D36D4E80F39387
SRR5445806,2020-01-01 12:37:36,2017-04-14 09:04:33,9033811,460724361,0,51,197,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445806.sralite.1,SRX2734799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122663,SAMN06754511,simple,9606,Homo sapiens,GSM2577094,,,,,,,no,,,,,GEO,SRA554049,,public,A3A9A09A556F9549E4DC47596ED8D18A,6035ACCD27D54231DCD21906A8B6162D
SRR5445807,2020-01-01 12:37:36,2017-04-14 09:04:54,9171716,467757516,0,51,200,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445807.sralite.1,SRX2734799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122663,SAMN06754511,simple,9606,Homo sapiens,GSM2577094,,,,,,,no,,,,,GEO,SRA554049,,public,7773F0D6BF540A80B81A92D61F86A1C0,A364BF1DE42F3BBB9C177A1BF6AC23EC
SRR5445808,2020-01-01 12:37:36,2017-04-14 09:07:47,10298243,525210393,0,51,225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445808.sralite.1,SRX2734800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122667,SAMN06754510,simple,9606,Homo sapiens,GSM2577095,,,,,,,no,,,,,GEO,SRA554049,,public,F16CDABB85E96356F6D90B19ADCC29B6,2F7E22E81E90AB76C1C0AECEC36ACB1C
SRR5445809,2020-01-01 12:37:36,2017-04-14 09:05:58,10468001,533868051,0,51,228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445809.sralite.1,SRX2734800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122667,SAMN06754510,simple,9606,Homo sapiens,GSM2577095,,,,,,,no,,,,,GEO,SRA554049,,public,79128DE7F1C0FDC981A09887F8A6A05F,4F8A35F9845FD8AD6D957672DCAD4568
SRR5445810,2020-01-01 12:37:36,2017-04-14 09:06:26,10422175,531530925,0,51,227,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445810.sralite.1,SRX2734801,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122668,SAMN06754509,simple,9606,Homo sapiens,GSM2577096,,,,,,,no,,,,,GEO,SRA554049,,public,D2F220FF89FCBEBE76D89363BC905EB6,53DEF21830239BF3DDE33EEE196DCC86
SRR5445811,2020-01-01 12:37:36,2017-04-14 09:06:06,10569254,539031954,0,51,230,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/445/SRR5445811.sralite.1,SRX2734801,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103876,PRJNA382831,3,382831,SRS2122668,SAMN06754509,simple,9606,Homo sapiens,GSM2577096,,,,,,,no,,,,,GEO,SRA554049,,public,857EC5EB5196DB54782D07EDFC5567A8,2F8310252D71522C0DD66943D8343F0F
